BB-rel+ner-1016123	0-2	An	DT	An	B-NP	O
BB-rel+ner-11162736	109-116	problem	NN	problem	I-NP	O
BB-rel+ner-11162736	117-119	in	IN	in	B-PP	O
BB-rel+ner-11162736	120-132	purification	NN	purification	B-NP	O
BB-rel+ner-11162736	133-135	of	IN	of	B-PP	O
BB-rel+ner-11162736	136-148	overproduced	VBN	overproduce	B-NP	B-protein
BB-rel+ner-11162736	149-157	proteins	NNS	protein	I-NP	I-protein
BB-rel+ner-11162736	158-161	for	IN	for	B-PP	O
BB-rel+ner-11162736	162-172	structural	JJ	structural	B-NP	O
BB-rel+ner-11162736	173-180	studies	NNS	study	I-NP	O
BB-rel+ner-11162736	180-181	.	.	.	O	O
BB-rel+ner-11162736	182-184	We	PRP	We	B-NP	O
BB-rel+ner-11162736	185-194	developed	VBD	develop	B-VP	O
BB-rel+ner-11162736	195-196	a	DT	a	B-NP	O
BB-rel+ner-11162736	197-200	new	JJ	new	I-NP	O
BB-rel+ner-11162736	201-207	method	NN	method	I-NP	O
BB-rel+ner-11162736	208-210	to	TO	to	B-VP	O
BB-rel+ner-11162736	211-216	avoid	VB	avoid	I-VP	O
BB-rel+ner-11162736	217-228	proteolysis	NN	proteolysis	B-NP	O
BB-rel+ner-11162736	229-231	of	IN	of	B-PP	O
BB-rel+ner-11162736	232-235	the	DT	the	B-NP	O
BB-rel+ner-11162736	236-244	products	NNS	product	I-NP	O
BB-rel+ner-11162736	245-249	even	RB	even	B-ADVP	O
BB-rel+ner-11162736	250-252	in	IN	in	B-PP	O
BB-rel+ner-11162736	253-258	cases	NNS	case	B-NP	O
BB-rel+ner-11162736	259-264	where	WRB	where	B-ADVP	O
BB-rel+ner-11162736	265-272	popular	JJ	popular	B-NP	O
BB-rel+ner-11162736	273-281	protease	NN	protease	I-NP	O
BB-rel+ner-11162736	282-292	inhibitors	NNS	inhibitor	I-NP	O
BB-rel+ner-11162736	293-295	do	VBP	do	B-VP	O
BB-rel+ner-11162736	296-299	not	RB	not	I-VP	O
BB-rel+ner-11162736	300-304	work	VB	work	I-VP	O
BB-rel+ner-11162736	305-316	effectively	RB	effectively	B-ADVP	O
BB-rel+ner-11162736	316-317	.	.	.	O	O
BB-rel+ner-11162736	318-322	When	WRB	When	B-ADVP	O
BB-rel+ner-11162736	323-325	we	PRP	we	B-NP	O
BB-rel+ner-11162736	326-332	cloned	VBD	clone	B-VP	O
BB-rel+ner-11162736	333-337	FlgF	NNP	FlgF	B-NP	B-protein
BB-rel+ner-11162736	337-338	,	,	,	O	O
BB-rel+ner-11162736	339-340	a	DT	a	B-NP	O
BB-rel+ner-11162736	341-350	flagellar	JJ	flagellar	I-NP	B-protein
BB-rel+ner-11162736	351-354	rod	NN	rod	I-NP	I-protein
BB-rel+ner-11162736	355-362	protein	NN	protein	I-NP	I-protein
BB-rel+ner-11162736	362-363	,	,	,	O	O
BB-rel+ner-11162736	364-368	from	IN	from	B-PP	O
BB-rel+ner-11162736	369-379	Salmonella	NNP	Salmonella	B-NP	O
BB-rel+ner-11162736	380-391	typhimurium	NNP	typhimurium	I-NP	O
BB-rel+ner-11162736	392-395	and	CC	and	O	O
BB-rel+ner-11162736	396-408	overproduced	VBD	overproduce	B-VP	O
BB-rel+ner-11162736	409-411	it	PRP	it	B-NP	O
BB-rel+ner-11162736	412-414	in	IN	in	B-PP	O
BB-rel+ner-11162736	415-426	Escherichia	NNP	Escherichia	B-NP	O
BB-rel+ner-11162736	427-431	coli	NNP	coli	I-NP	O
BB-rel+ner-11162736	431-432	,	,	,	O	O
BB-rel+ner-11162736	433-437	FlgF	NN	FlgF	B-NP	B-protein
BB-rel+ner-11162736	438-441	was	VBD	be	B-VP	O
BB-rel+ner-11162736	442-448	highly	RB	highly	B-ADJP	O
BB-rel+ner-11162736	449-460	susceptible	JJ	susceptible	I-ADJP	O
BB-rel+ner-11162736	461-463	to	TO	to	B-PP	O
BB-rel+ner-11162736	464-472	cleavage	NN	cleavage	B-NP	O
BB-rel+ner-11162736	473-475	by	IN	by	B-PP	O
BB-rel+ner-11162736	476-486	endogenous	JJ	endogenous	B-NP	B-protein
BB-rel+ner-11162736	487-496	proteases	NNS	protease	I-NP	I-protein
BB-rel+ner-11162736	497-502	after	IN	after	B-PP	O
BB-rel+ner-11162736	503-507	cell	NN	cell	B-NP	O
BB-rel+ner-11162736	508-518	disruption	NN	disruption	I-NP	O
BB-rel+ner-11162736	519-523	even	RB	even	B-ADVP	O
BB-rel+ner-11162736	524-526	in	IN	in	B-PP	O
BB-rel+ner-11162736	527-530	the	DT	the	I-PP	O
BB-rel+ner-11162736	531-539	presence	NN	presence	I-PP	O
BB-rel+ner-11162736	540-542	of	IN	of	I-PP	O
BB-rel+ner-11162736	543-550	various	JJ	various	B-NP	O
BB-rel+ner-11162736	551-559	protease	NN	protease	I-NP	O
BB-rel+ner-11162736	560-570	inhibitors	NNS	inhibitor	I-NP	O
BB-rel+ner-11162736	570-571	.	.	.	O	O
BB-rel+ner-11162736	572-579	However	RB	However	B-ADVP	O
BB-rel+ner-11162736	579-580	,	,	,	O	O
BB-rel+ner-11162736	581-585	FlgF	NN	FlgF	B-NP	B-protein
BB-rel+ner-11162736	586-589	was	VBD	be	B-VP	O
BB-rel+ner-11162736	590-593	not	RB	not	I-VP	O
BB-rel+ner-11162736	594-602	digested	VBN	digest	I-VP	O
BB-rel+ner-11162736	603-607	when	WRB	when	B-ADVP	O
BB-rel+ner-11162736	608-611	the	DT	the	B-NP	O
BB-rel+ner-11162736	612-617	cells	NNS	cell	I-NP	O
BB-rel+ner-11162736	618-622	were	VBD	be	B-VP	O
BB-rel+ner-11162736	623-632	disrupted	VBN	disrupt	I-VP	O
BB-rel+ner-11162736	633-635	in	IN	in	B-PP	O
BB-rel+ner-11162736	636-639	the	DT	the	B-NP	O
BB-rel+ner-11162736	640-648	presence	NN	presence	I-NP	O
BB-rel+ner-11162736	649-651	of	IN	of	B-PP	O
BB-rel+ner-11162736	652-656	urea	NN	urea	B-NP	O
BB-rel+ner-11162736	656-657	,	,	,	O	O
BB-rel+ner-11162736	658-663	which	WDT	which	B-NP	O
BB-rel+ner-11162736	664-671	allowed	VBD	allow	B-VP	O
BB-rel+ner-11162736	672-674	us	PRP	us	B-NP	O
BB-rel+ner-11162736	675-677	to	TO	to	B-VP	O
BB-rel+ner-11162736	678-685	develop	VB	develop	I-VP	O
BB-rel+ner-11162736	686-689	the	DT	the	B-NP	O
BB-rel+ner-11162736	690-699	following	VBG	follow	I-NP	O
BB-rel+ner-11162736	700-703	new	JJ	new	I-NP	O
BB-rel+ner-11162736	704-716	purification	NN	purification	I-NP	O
BB-rel+ner-11162736	717-726	procedure	NN	procedure	I-NP	O
BB-rel+ner-11162736	726-727	.	.	.	O	O
BB-rel+ner-11162736	728-733	After	IN	After	B-PP	O
BB-rel+ner-11162736	734-738	cell	NN	cell	B-NP	O
BB-rel+ner-11162736	739-749	disruption	NN	disruption	I-NP	O
BB-rel+ner-11162736	750-752	in	IN	in	B-PP	O
BB-rel+ner-11162736	753-756	the	DT	the	I-PP	O
BB-rel+ner-11162736	757-765	presence	NN	presence	I-PP	O
BB-rel+ner-11162736	766-768	of	IN	of	I-PP	O
BB-rel+ner-11162736	769-773	urea	NN	urea	B-NP	O
BB-rel+ner-11162736	774-777	and	CC	and	I-NP	O
BB-rel+ner-11162736	778-785	removal	NN	removal	I-NP	O
BB-rel+ner-11162736	786-788	of	IN	of	B-PP	O
BB-rel+ner-11162736	789-792	the	DT	the	B-NP	O
BB-rel+ner-11162736	793-797	cell	NN	cell	I-NP	O
BB-rel+ner-11162736	798-804	debris	NN	debris	I-NP	O
BB-rel+ner-11162736	804-805	,	,	,	O	O
BB-rel+ner-11162736	806-809	the	DT	the	B-NP	O
BB-rel+ner-11162736	810-821	supernatant	NN	supernatant	I-NP	O
BB-rel+ner-11162736	822-825	was	VBD	be	B-VP	O
BB-rel+ner-11162736	826-832	passed	VBN	pass	I-VP	O
BB-rel+ner-11162736	833-840	through	IN	through	B-PP	O
BB-rel+ner-11162736	841-847	tandem	NN	tandem	B-NP	O
BB-rel+ner-11162736	847-848	-	HYPH	-	O	O
BB-rel+ner-11162736	848-857	connected	VBN	connect	B-NP	O
BB-rel+ner-11162736	858-864	cation	NN	cation	I-NP	O
BB-rel+ner-11162736	864-865	-	HYPH	-	B-NP	O
BB-rel+ner-11162736	866-869	and	CC	and	I-NP	O
BB-rel+ner-11162736	870-875	anion	NN	anion	I-NP	O
BB-rel+ner-11162736	875-876	-	HYPH	-	I-NP	O
BB-rel+ner-11162736	876-884	exchange	NN	exchange	I-NP	O
BB-rel+ner-11162736	885-892	columns	NNS	column	I-NP	O
BB-rel+ner-11162736	892-893	.	.	.	O	O
BB-rel+ner-11162736	894-903	Proteases	NNS	Protease	B-NP	B-protein
BB-rel+ner-11162736	904-908	were	VBD	be	B-VP	O
BB-rel+ner-11162736	909-916	trapped	VBN	trap	I-VP	O
BB-rel+ner-11162736	917-919	in	IN	in	B-PP	O
BB-rel+ner-11162736	920-923	the	DT	the	B-NP	O
BB-rel+ner-11162736	924-930	cation	NN	cation	I-NP	O
BB-rel+ner-11162736	930-931	-	HYPH	-	B-NP	O
BB-rel+ner-11162736	931-939	exchange	NN	exchange	I-NP	O
BB-rel+ner-11162736	940-946	column	NN	column	I-NP	O
BB-rel+ner-11162736	946-947	,	,	,	O	O
BB-rel+ner-11162736	948-951	and	CC	and	O	O
BB-rel+ner-11162736	952-960	protease	NN	protease	B-NP	B-protein
BB-rel+ner-11162736	960-961	-	HYPH	-	O	O
BB-rel+ner-11162736	961-965	free	JJ	free	B-NP	O
BB-rel+ner-11162736	966-970	FlgF	NN	FlgF	I-NP	B-protein
BB-rel+ner-11162736	971-974	was	VBD	be	B-VP	O
BB-rel+ner-11162736	975-981	eluted	VBN	elute	I-VP	O
BB-rel+ner-11162736	982-986	from	IN	from	B-PP	O
BB-rel+ner-11162736	987-990	the	DT	the	B-NP	O
BB-rel+ner-11162736	991-1003	disconnected	VBN	disconnect	I-NP	O
BB-rel+ner-11162736	1004-1009	anion	NN	anion	I-NP	O
BB-rel+ner-11162736	1009-1010	-	HYPH	-	O	O
BB-rel+ner-11162736	1010-1018	exchange	NN	exchange	B-NP	O
BB-rel+ner-11162736	1019-1025	column	NN	column	I-NP	O
BB-rel+ner-11162736	1025-1026	.	.	.	O	O
BB-rel+ner-11162736	1027-1031	This	DT	This	B-NP	O
BB-rel+ner-11162736	1032-1036	gave	VBD	give	B-VP	O
BB-rel+ner-11162736	1037-1038	a	DT	a	B-NP	O
BB-rel+ner-11162736	1039-1045	stable	JJ	stable	I-NP	O
BB-rel+ner-11162736	1046-1050	full	JJ	full	I-NP	O
BB-rel+ner-11162736	1050-1051	-	HYPH	-	I-NP	O
BB-rel+ner-11162736	1051-1057	length	NN	length	I-NP	O
BB-rel+ner-11162736	1058-1065	product	NN	product	I-NP	O
BB-rel+ner-11162736	1066-1074	suitable	JJ	suitable	B-ADJP	O
BB-rel+ner-11162736	1075-1078	for	IN	for	B-PP	O
BB-rel+ner-11162736	1079-1094	crystallization	NN	crystallization	B-NP	O
BB-rel+ner-11162736	1095-1101	trials	NNS	trial	I-NP	O
BB-rel+ner-11162736	1101-1102	.	.	.	O	O
BB-rel+ner-11162736	1103-1106	The	DT	The	B-NP	O
BB-rel+ner-11162736	1107-1110	key	JJ	key	I-NP	O
BB-rel+ner-11162736	1111-1121	procedures	NNS	procedure	I-NP	O
BB-rel+ner-11162736	1122-1125	are	VBP	be	B-VP	O
BB-rel+ner-11162736	1126-1130	cell	NN	cell	B-NP	O
BB-rel+ner-11162736	1131-1141	disruption	NN	disruption	I-NP	O
BB-rel+ner-11162736	1142-1144	in	IN	in	B-PP	O
BB-rel+ner-11162736	1145-1148	the	DT	the	I-PP	O
BB-rel+ner-11162736	1149-1157	presence	NN	presence	I-PP	O
BB-rel+ner-11162736	1158-1160	of	IN	of	I-PP	O
BB-rel+ner-11162736	1161-1165	urea	NN	urea	B-NP	O
BB-rel+ner-11162736	1166-1169	and	CC	and	O	O
BB-rel+ner-11162736	1170-1176	linked	VBN	link	B-NP	O
BB-rel+ner-11162736	1177-1189	ion-exchange	NN	ion-exchange	I-NP	O
BB-rel+ner-11162736	1190-1204	chromatography	NN	chromatography	I-NP	O
BB-rel+ner-11162736	1205-1207	to	TO	to	B-VP	O
BB-rel+ner-11162736	1208-1215	quickly	RB	quickly	I-VP	O
BB-rel+ner-11162736	1216-1222	remove	VB	remove	I-VP	O
BB-rel+ner-11162736	1223-1232	proteases	NNS	protease	B-NP	B-protein
BB-rel+ner-11162736	1233-1235	as	RB	as	B-CONJP	O
BB-rel+ner-11162736	1236-1240	well	RB	well	I-CONJP	O
BB-rel+ner-11162736	1241-1243	as	IN	as	I-CONJP	O
BB-rel+ner-11162736	1244-1248	urea	NN	urea	B-NP	O
BB-rel+ner-11162736	1248-1249	.	.	.	O	O
BB-rel+ner-11162736	1250-1254	This	DT	This	B-NP	O
BB-rel+ner-11162736	1255-1259	fast	JJ	fast	I-NP	O
BB-rel+ner-11162736	1260-1263	and	CC	and	I-NP	O
BB-rel+ner-11162736	1264-1270	simple	JJ	simple	I-NP	O
BB-rel+ner-11162736	1271-1277	method	NN	method	I-NP	O
BB-rel+ner-11162736	1278-1281	can	MD	can	B-VP	O
BB-rel+ner-11162736	1282-1284	be	VB	be	I-VP	O
BB-rel+ner-11162736	1285-1292	applied	VBN	apply	I-VP	O
BB-rel+ner-11162736	1293-1295	to	TO	to	B-PP	O
BB-rel+ner-11162736	1296-1308	purification	NN	purification	B-NP	O
BB-rel+ner-11162736	1309-1311	of	IN	of	B-PP	O
BB-rel+ner-11162736	1312-1317	other	JJ	other	B-NP	O
BB-rel+ner-11162736	1318-1330	overproduced	JJ	overproduced	I-NP	B-protein
BB-rel+ner-11162736	1331-1339	proteins	NNS	protein	I-NP	I-protein
BB-rel+ner-11162736	1340-1344	that	WDT	that	B-NP	O
BB-rel+ner-11162736	1345-1348	are	VBP	be	B-VP	O
BB-rel+ner-11162736	1349-1353	very	RB	very	B-ADJP	O
BB-rel+ner-11162736	1354-1363	sensitive	JJ	sensitive	I-ADJP	O
BB-rel+ner-11162736	1364-1366	to	TO	to	B-PP	O
BB-rel+ner-11162736	1367-1378	proteolysis	NN	proteolysis	B-NP	O
BB-rel+ner-11162736	1378-1379	.	.	.	O	O
BB-rel+ner-11410343	0-7	Effects	NNS	Effect	B-NP	O
BB-rel+ner-11410343	8-10	of	IN	of	B-PP	O
BB-rel+ner-11410343	11-12	2	CD	2	B-NP	O
BB-rel+ner-11410343	12-13	,	,	,	I-NP	O
BB-rel+ner-11410343	13-15	2'	CD	2'	I-NP	O
BB-rel+ner-11410343	15-16	,	,	,	I-NP	O
BB-rel+ner-11410343	16-17	5	CD	5	I-NP	O
BB-rel+ner-11410343	17-18	,	,	,	I-NP	O
BB-rel+ner-11410343	18-20	5'	JJ	5'	I-NP	O
BB-rel+ner-11410343	20-21	-	HYPH	-	I-NP	O
BB-rel+ner-11410343	21-40	tetrachlorobiphenyl	NN	tetrachlorobiphenyl	I-NP	O
BB-rel+ner-11410343	41-44	and	CC	and	I-NP	O
BB-rel+ner-11410343	45-53	biphenyl	NN	biphenyl	I-NP	O
BB-rel+ner-11410343	54-56	on	IN	on	B-PP	O
BB-rel+ner-11410343	57-61	cell	NN	cell	B-NP	O
BB-rel+ner-11410343	62-71	membranes	NNS	membrane	I-NP	O
BB-rel+ner-11410343	72-74	of	IN	of	B-PP	O
BB-rel+ner-11410343	75-84	Ralstonia	NNP	Ralstonia	B-NP	O
BB-rel+ner-11410343	85-93	eutropha	NN	eutropha	I-NP	O
BB-rel+ner-11410343	94-98	H850	NN	H850	I-NP	O
BB-rel+ner-11410343	98-99	.	.	.	O	O
BB-rel+ner-11410343	100-103	The	DT	The	B-NP	O
BB-rel+ner-11410343	104-111	effects	NNS	effect	I-NP	O
BB-rel+ner-11410343	112-114	of	IN	of	B-PP	O
BB-rel+ner-11410343	115-116	2	CD	2	B-NP	O
BB-rel+ner-11410343	116-117	,	,	,	I-NP	O
BB-rel+ner-11410343	117-119	2'	CD	2'	I-NP	O
BB-rel+ner-11410343	119-120	,	,	,	I-NP	O
BB-rel+ner-11410343	120-121	5	CD	5	I-NP	O
BB-rel+ner-11410343	121-122	,	,	,	I-NP	O
BB-rel+ner-11410343	122-124	5'	JJ	5'	I-NP	O
BB-rel+ner-11410343	124-125	-	HYPH	-	I-NP	O
BB-rel+ner-11410343	125-144	tetrachlorobiphenyl	NN	tetrachlorobiphenyl	B-NP	O
BB-rel+ner-11410343	145-146	(	(	(	O	O
BB-rel+ner-11410343	146-150	TeCB	NN	TeCB	B-NP	B-protein
BB-rel+ner-11410343	150-151	)	)	)	O	O
BB-rel+ner-11410343	151-152	,	,	,	O	O
BB-rel+ner-11410343	153-154	a	DT	a	B-NP	O
BB-rel+ner-11410343	155-158	PCB	NN	PCB	I-NP	O
BB-rel+ner-11410343	159-167	congener	NN	congener	I-NP	O
BB-rel+ner-11410343	167-168	,	,	,	O	O
BB-rel+ner-11410343	169-172	and	CC	and	O	O
BB-rel+ner-11410343	173-181	biphenyl	NN	biphenyl	B-NP	O
BB-rel+ner-11410343	182-184	on	IN	on	B-PP	O
BB-rel+ner-11410343	185-188	the	DT	the	B-NP	O
BB-rel+ner-11410343	189-200	cytoplasmic	JJ	cytoplasmic	I-NP	O
BB-rel+ner-11410343	201-210	membranes	NNS	membrane	I-NP	O
BB-rel+ner-11410343	211-213	of	IN	of	B-PP	O
BB-rel+ner-11410343	214-223	Ralstonia	NNP	Ralstonia	B-NP	O
BB-rel+ner-11410343	224-232	eutropha	NN	eutropha	I-NP	O
BB-rel+ner-11410343	233-237	H850	NN	H850	I-NP	O
BB-rel+ner-11410343	238-242	were	VBD	be	B-VP	O
BB-rel+ner-11410343	243-255	investigated	VBN	investigate	I-VP	O
BB-rel+ner-11410343	256-258	by	IN	by	B-PP	O
BB-rel+ner-11410343	259-268	measuring	VBG	measure	B-VP	O
BB-rel+ner-11410343	269-281	fluorescence	NN	fluorescence	B-NP	O
BB-rel+ner-11410343	282-294	polarization	NN	polarization	I-NP	O
BB-rel+ner-11410343	295-300	using	VBG	use	B-VP	O
BB-rel+ner-11410343	301-302	1	CD	1	B-NP	O
BB-rel+ner-11410343	302-303	,	,	,	O	O
BB-rel+ner-11410343	303-313	6-diphenyl	NN	6-diphenyl	B-NP	O
BB-rel+ner-11410343	313-315	-1	NN	-1	I-NP	O
BB-rel+ner-11410343	315-316	,	,	,	O	O
BB-rel+ner-11410343	316-317	3	CD	3	B-NP	O
BB-rel+ner-11410343	317-318	,	,	,	O	O
BB-rel+ner-11410343	318-330	5-hexatriene	NN	5-hexatriene	B-NP	O
BB-rel+ner-11410343	331-332	(	(	(	O	O
BB-rel+ner-11410343	332-335	DPH	NN	DPH	B-NP	O
BB-rel+ner-11410343	335-336	)	)	)	O	O
BB-rel+ner-11410343	337-339	as	IN	as	B-PP	O
BB-rel+ner-11410343	340-343	the	DT	the	B-NP	O
BB-rel+ner-11410343	344-349	probe	NN	probe	I-NP	O
BB-rel+ner-11410343	349-350	,	,	,	O	O
BB-rel+ner-11410343	351-354	and	CC	and	O	O
BB-rel+ner-11410343	355-366	determining	VBG	determine	B-VP	O
BB-rel+ner-11410343	367-370	the	DT	the	B-NP	O
BB-rel+ner-11410343	371-379	cellular	JJ	cellular	I-NP	O
BB-rel+ner-11410343	380-385	fatty	JJ	fatty	I-NP	O
BB-rel+ner-11410343	386-390	acid	NN	acid	I-NP	O
BB-rel+ner-11410343	391-403	compositions	NNS	composition	I-NP	O
BB-rel+ner-11410343	403-404	.	.	.	O	O
BB-rel+ner-11410343	405-409	TeCB	NN	TeCB	B-NP	B-protein
BB-rel+ner-11410343	410-423	significantly	RB	significantly	B-VP	O
BB-rel+ner-11410343	424-432	affected	VBD	affect	I-VP	O
BB-rel+ner-11410343	433-436	the	DT	the	B-NP	O
BB-rel+ner-11410343	437-445	membrane	NN	membrane	I-NP	O
BB-rel+ner-11410343	446-448	of	IN	of	B-PP	O
BB-rel+ner-11410343	449-450	R	NN	R	B-NP	B-cell_line
BB-rel+ner-11410343	450-451	.	.	.	O	I-cell_line
BB-rel+ner-11410343	452-460	eutropha	NN	eutropha	B-NP	I-cell_line
BB-rel+ner-11410343	461-465	H850	NN	H850	I-NP	I-cell_line
BB-rel+ner-11410343	466-471	cells	NNS	cell	I-NP	I-cell_line
BB-rel+ner-11410343	472-477	grown	VBN	grow	B-VP	O
BB-rel+ner-11410343	478-480	on	IN	on	B-PP	O
BB-rel+ner-11410343	481-489	fructose	NN	fructose	B-NP	O
BB-rel+ner-11410343	490-492	by	IN	by	B-PP	O
BB-rel+ner-11410343	493-503	decreasing	VBG	decrease	B-VP	O
BB-rel+ner-11410343	504-507	DPH	NN	DPH	B-NP	O
BB-rel+ner-11410343	508-520	fluorescence	NN	fluorescence	I-NP	O
BB-rel+ner-11410343	521-533	polarization	NN	polarization	I-NP	O
BB-rel+ner-11410343	533-534	.	.	.	O	O
BB-rel+ner-11410343	535-537	In	IN	In	B-PP	O
BB-rel+ner-11410343	538-546	contrast	NN	contrast	B-NP	O
BB-rel+ner-11410343	546-547	,	,	,	O	O
BB-rel+ner-11410343	548-551	the	DT	the	B-NP	O
BB-rel+ner-11410343	552-560	membrane	NN	membrane	I-NP	O
BB-rel+ner-11410343	561-563	of	IN	of	B-PP	O
BB-rel+ner-11410343	564-569	cells	NNS	cell	B-NP	O
BB-rel+ner-11410343	570-575	grown	VBN	grow	B-VP	O
BB-rel+ner-11410343	576-578	on	IN	on	B-PP	O
BB-rel+ner-11410343	579-587	biphenyl	NN	biphenyl	B-NP	O
BB-rel+ner-11410343	588-594	showed	VBD	show	B-VP	O
BB-rel+ner-11410343	595-596	a	DT	a	B-NP	O
BB-rel+ner-11410343	597-609	considerably	RB	considerably	I-NP	O
BB-rel+ner-11410343	610-614	less	RBR	less	I-NP	O
BB-rel+ner-11410343	615-626	significant	JJ	significant	I-NP	O
BB-rel+ner-11410343	627-633	effect	NN	effect	I-NP	O
BB-rel+ner-11410343	634-636	of	IN	of	B-PP	O
BB-rel+ner-11410343	637-641	TeCB	NN	TeCB	B-NP	B-protein
BB-rel+ner-11410343	642-644	on	IN	on	B-PP	O
BB-rel+ner-11410343	645-653	membrane	NN	membrane	B-NP	O
BB-rel+ner-11410343	654-666	polarization	NN	polarization	I-NP	O
BB-rel+ner-11410343	667-671	than	IN	than	B-PP	O
BB-rel+ner-11410343	672-674	in	IN	in	B-PP	O
BB-rel+ner-11410343	675-683	fructose	NN	fructose	B-NP	B-cell_type
BB-rel+ner-11410343	683-684	-	HYPH	-	B-NP	I-cell_type
BB-rel+ner-11410343	684-689	grown	VBN	grow	I-NP	I-cell_type
BB-rel+ner-11410343	690-695	cells	NNS	cell	I-NP	I-cell_type
BB-rel+ner-11410343	695-696	.	.	.	O	O
BB-rel+ner-11410343	697-699	An	DT	An	B-NP	O
BB-rel+ner-11410343	700-708	increase	NN	increase	I-NP	O
BB-rel+ner-11410343	709-711	in	IN	in	B-PP	O
BB-rel+ner-11410343	712-715	the	DT	the	B-NP	O
BB-rel+ner-11410343	716-721	ratio	NN	ratio	I-NP	O
BB-rel+ner-11410343	722-724	of	IN	of	B-PP	O
BB-rel+ner-11410343	725-730	total	JJ	total	B-NP	O
BB-rel+ner-11410343	731-740	saturated	VBN	saturate	B-VP	O
BB-rel+ner-11410343	741-743	to	TO	to	B-PP	O
BB-rel+ner-11410343	744-755	unsaturated	JJ	unsaturated	B-NP	O
BB-rel+ner-11410343	756-761	fatty	JJ	fatty	I-NP	O
BB-rel+ner-11410343	762-767	acids	NNS	acid	I-NP	O
BB-rel+ner-11410343	768-770	in	IN	in	B-PP	O
BB-rel+ner-11410343	771-776	cells	NNS	cell	B-NP	O
BB-rel+ner-11410343	777-782	grown	VBN	grow	B-VP	O
BB-rel+ner-11410343	783-785	on	IN	on	B-PP	O
BB-rel+ner-11410343	786-794	biphenyl	NN	biphenyl	B-NP	O
BB-rel+ner-11410343	795-804	suggested	VBD	suggest	B-VP	O
BB-rel+ner-11410343	805-809	less	JJR	less	B-NP	O
BB-rel+ner-11410343	810-812	of	IN	of	B-PP	O
BB-rel+ner-11410343	813-814	a	DT	a	B-NP	O
BB-rel+ner-11410343	815-825	fluidizing	JJ	fluidizing	I-NP	O
BB-rel+ner-11410343	826-832	effect	NN	effect	I-NP	O
BB-rel+ner-11410343	833-835	of	IN	of	B-PP	O
BB-rel+ner-11410343	836-840	TeCB	NN	TeCB	B-NP	B-protein
BB-rel+ner-11410343	841-843	on	IN	on	B-PP	O
BB-rel+ner-11410343	844-853	membranes	NNS	membrane	B-NP	O
BB-rel+ner-11410343	854-856	in	IN	in	B-PP	O
BB-rel+ner-11410343	857-862	those	DT	those	B-NP	O
BB-rel+ner-11410343	863-868	cells	NNS	cell	I-NP	O
BB-rel+ner-11410343	868-869	.	.	.	O	O
BB-rel+ner-11410343	870-874	When	WRB	When	B-ADVP	O
BB-rel+ner-11410343	875-883	biphenyl	NN	biphenyl	B-NP	B-cell_line
BB-rel+ner-11410343	883-884	-	HYPH	-	B-NP	I-cell_line
BB-rel+ner-11410343	884-889	grown	VBN	grow	I-NP	I-cell_line
BB-rel+ner-11410343	890-895	cells	NNS	cell	I-NP	I-cell_line
BB-rel+ner-11410343	896-900	were	VBD	be	B-VP	O
BB-rel+ner-11410343	901-912	transferred	VBN	transfer	I-VP	O
BB-rel+ner-11410343	913-917	back	RB	back	B-ADVP	O
BB-rel+ner-11410343	918-920	to	TO	to	B-PP	O
BB-rel+ner-11410343	921-922	a	DT	a	B-NP	O
BB-rel+ner-11410343	923-931	fructose	NN	fructose	I-NP	O
BB-rel+ner-11410343	932-938	medium	NN	medium	I-NP	O
BB-rel+ner-11410343	938-939	,	,	,	O	O
BB-rel+ner-11410343	940-944	they	PRP	they	B-NP	O
BB-rel+ner-11410343	945-953	required	VBD	require	B-VP	O
BB-rel+ner-11410343	954-956	25	CD	25	B-NP	O
BB-rel+ner-11410343	957-968	generations	NNS	generation	I-NP	O
BB-rel+ner-11410343	969-972	for	IN	for	B-PP	O
BB-rel+ner-11410343	973-976	the	DT	the	B-NP	O
BB-rel+ner-11410343	977-985	membrane	NN	membrane	I-NP	O
BB-rel+ner-11410343	986-998	polarization	NN	polarization	I-NP	O
BB-rel+ner-11410343	999-1002	and	CC	and	O	O
BB-rel+ner-11410343	1003-1008	fatty	JJ	fatty	B-NP	O
BB-rel+ner-11410343	1009-1013	acid	NN	acid	I-NP	O
BB-rel+ner-11410343	1014-1026	compositions	NNS	composition	I-NP	O
BB-rel+ner-11410343	1027-1029	of	IN	of	B-PP	O
BB-rel+ner-11410343	1030-1035	these	DT	these	B-NP	O
BB-rel+ner-11410343	1036-1041	cells	NNS	cell	I-NP	O
BB-rel+ner-11410343	1042-1044	to	TO	to	B-VP	O
BB-rel+ner-11410343	1045-1051	revert	VB	revert	I-VP	O
BB-rel+ner-11410343	1052-1056	back	RB	back	B-ADVP	O
BB-rel+ner-11410343	1057-1059	to	TO	to	B-PP	O
BB-rel+ner-11410343	1060-1065	those	DT	those	B-NP	O
BB-rel+ner-11410343	1066-1068	of	IN	of	B-PP	O
BB-rel+ner-11410343	1069-1072	the	DT	the	B-NP	O
BB-rel+ner-11410343	1073-1080	initial	JJ	initial	I-NP	B-cell_type
BB-rel+ner-11410343	1081-1089	fructose	NN	fructose	I-NP	I-cell_type
BB-rel+ner-11410343	1089-1090	-	HYPH	-	B-NP	I-cell_type
BB-rel+ner-11410343	1090-1095	grown	VBN	grow	I-NP	I-cell_type
